"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 10 11:45:31 CST 2023","Wed May 10 11:45:31 CST 2023","48","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:46:23 CST 2023","Wed May 10 11:46:23 CST 2023","46","api_test.testcase.test_person","test_person","TestPerson","","","获取人物教育经历-V1接口",""
"passed","Wed May 10 11:35:50 CST 2023","Wed May 10 11:35:51 CST 2023","267","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业基本信息与搜索保持一致","校验企业介绍"
"passed","Wed May 10 11:35:36 CST 2023","Wed May 10 11:35:36 CST 2023","264","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业基本信息与搜索保持一致","校验企业介绍"
"passed","Wed May 10 11:36:43 CST 2023","Wed May 10 11:36:43 CST 2023","470","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:37:09 CST 2023","Wed May 10 11:37:09 CST 2023","47","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","对外投资",""
"passed","Wed May 10 11:36:22 CST 2023","Wed May 10 11:36:22 CST 2023","45","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","相似企业接口",""
"passed","Wed May 10 11:36:09 CST 2023","Wed May 10 11:36:10 CST 2023","54","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 11:45:39 CST 2023","Wed May 10 11:45:39 CST 2023","339","api_test.testcase.test_person","test_person","TestPerson","","","获取人物工作经历",""
"passed","Wed May 10 11:37:09 CST 2023","Wed May 10 11:37:09 CST 2023","55","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","对外投资",""
"passed","Wed May 10 11:15:57 CST 2023","Wed May 10 11:15:58 CST 2023","1165","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标搜索",""
"passed","Wed May 10 11:45:07 CST 2023","Wed May 10 11:45:10 CST 2023","3130","api_test.testcase.test_person","test_person","TestPerson","","","人物搜索",""
"passed","Wed May 10 11:17:04 CST 2023","Wed May 10 11:17:06 CST 2023","1153","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标详情",""
"passed","Wed May 10 11:45:42 CST 2023","Wed May 10 11:45:42 CST 2023","326","api_test.testcase.test_person","test_person","TestPerson","","","获取人物工作经历",""
"passed","Wed May 10 11:16:04 CST 2023","Wed May 10 11:16:05 CST 2023","1178","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标搜索",""
"passed","Wed May 10 11:46:30 CST 2023","Wed May 10 11:46:30 CST 2023","44","api_test.testcase.test_person","test_person","TestPerson","","","获取人物新闻",""
"passed","Wed May 10 11:36:25 CST 2023","Wed May 10 11:36:25 CST 2023","47","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","相似企业接口",""
"passed","Wed May 10 11:46:31 CST 2023","Wed May 10 11:46:31 CST 2023","49","api_test.testcase.test_person","test_person","TestPerson","","","获取人物新闻",""
"passed","Wed May 10 11:45:54 CST 2023","Wed May 10 11:45:55 CST 2023","1078","api_test.testcase.test_person","test_person","TestPerson","","","获取人物工作经历",""
"passed","Wed May 10 11:36:02 CST 2023","Wed May 10 11:36:02 CST 2023","57","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v1接口",""
"passed","Wed May 10 11:46:26 CST 2023","Wed May 10 11:46:26 CST 2023","47","api_test.testcase.test_person","test_person","TestPerson","","","获取人物教育经历-V1接口",""
"passed","Wed May 10 10:56:31 CST 2023","Wed May 10 10:56:32 CST 2023","1087","api_test.testcase.test_bid","test_bid_api","TestBid","","","招投标首页搜索接口",""
"failed","Wed May 10 11:44:21 CST 2023","Wed May 10 11:44:25 CST 2023","3474","api_test.testcase.test_person","test_person","TestPerson","","","人物搜索",""
"passed","Wed May 10 11:46:28 CST 2023","Wed May 10 11:46:28 CST 2023","46","api_test.testcase.test_person","test_person","TestPerson","","","获取人物新闻",""
"passed","Wed May 10 11:36:53 CST 2023","Wed May 10 11:36:53 CST 2023","441","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:37:10 CST 2023","Wed May 10 11:37:10 CST 2023","50","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","对外投资",""
"passed","Wed May 10 11:37:13 CST 2023","Wed May 10 11:37:13 CST 2023","53","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","对外投资",""
"passed","Wed May 10 11:36:38 CST 2023","Wed May 10 11:36:38 CST 2023","77","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:36:14 CST 2023","Wed May 10 11:36:14 CST 2023","50","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业新闻",""
"passed","Wed May 10 11:46:31 CST 2023","Wed May 10 11:46:31 CST 2023","60","api_test.testcase.test_person","test_person","TestPerson","","","获取人物新闻",""
"passed","Wed May 10 11:36:25 CST 2023","Wed May 10 11:36:26 CST 2023","54","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","相似企业接口",""
"passed","Wed May 10 11:37:13 CST 2023","Wed May 10 11:37:13 CST 2023","45","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","对外投资",""
"passed","Wed May 10 11:36:18 CST 2023","Wed May 10 11:36:18 CST 2023","53","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业新闻",""
"passed","Wed May 10 11:18:23 CST 2023","Wed May 10 11:18:24 CST 2023","1207","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标详情",""
"passed","Wed May 10 11:37:05 CST 2023","Wed May 10 11:37:06 CST 2023","47","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"passed","Wed May 10 11:46:32 CST 2023","Wed May 10 11:46:32 CST 2023","173","api_test.testcase.test_person","test_person_api","TestPerson","","","搜索人物v2接口-ios用",""
"passed","Wed May 10 10:56:40 CST 2023","Wed May 10 10:56:40 CST 2023","234","api_test.testcase.test_bid","test_bid_api","TestBid","","","招标公告列表接口",""
"passed","Wed May 10 11:35:55 CST 2023","Wed May 10 11:35:55 CST 2023","325","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业基本信息与搜索保持一致","校验企业介绍"
"passed","Wed May 10 11:46:22 CST 2023","Wed May 10 11:46:22 CST 2023","53","api_test.testcase.test_person","test_person","TestPerson","","","获取人物教育经历-V1接口",""
"passed","Wed May 10 11:37:12 CST 2023","Wed May 10 11:37:12 CST 2023","47","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","对外投资",""
"passed","Wed May 10 11:36:17 CST 2023","Wed May 10 11:36:17 CST 2023","43","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业新闻",""
"passed","Wed May 10 11:45:29 CST 2023","Wed May 10 11:45:29 CST 2023","59","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:36:11 CST 2023","Wed May 10 11:36:11 CST 2023","46","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 11:35:42 CST 2023","Wed May 10 11:35:42 CST 2023","248","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业基本信息与搜索保持一致","校验企业介绍"
"passed","Wed May 10 11:36:16 CST 2023","Wed May 10 11:36:16 CST 2023","59","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业新闻",""
"passed","Wed May 10 11:35:26 CST 2023","Wed May 10 11:35:26 CST 2023","58","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","搜索有数据的企业","搜索企业,搜索结果与数据统计条数一致"
"passed","Wed May 10 11:46:32 CST 2023","Wed May 10 11:46:32 CST 2023","46","api_test.testcase.test_person","test_person","TestPerson","","","获取人物新闻",""
"passed","Wed May 10 11:45:33 CST 2023","Wed May 10 11:45:33 CST 2023","47","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:36:02 CST 2023","Wed May 10 11:36:02 CST 2023","46","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v1接口",""
"passed","Wed May 10 11:36:09 CST 2023","Wed May 10 11:36:09 CST 2023","47","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 11:36:24 CST 2023","Wed May 10 11:36:24 CST 2023","49","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","相似企业接口",""
"passed","Wed May 10 11:36:17 CST 2023","Wed May 10 11:36:17 CST 2023","46","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业新闻",""
"passed","Wed May 10 11:36:18 CST 2023","Wed May 10 11:36:18 CST 2023","48","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业新闻",""
"passed","Wed May 10 11:15:01 CST 2023","Wed May 10 11:15:02 CST 2023","1197","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标搜索",""
"passed","Wed May 10 11:36:34 CST 2023","Wed May 10 11:36:34 CST 2023","79","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:37:13 CST 2023","Wed May 10 11:37:13 CST 2023","50","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","对外投资",""
"passed","Wed May 10 11:17:43 CST 2023","Wed May 10 11:17:44 CST 2023","1241","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标详情",""
"passed","Wed May 10 11:35:29 CST 2023","Wed May 10 11:35:29 CST 2023","67","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","搜索有数据的企业","搜索企业,搜索结果与数据统计条数一致"
"passed","Wed May 10 11:37:07 CST 2023","Wed May 10 11:37:07 CST 2023","44","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"passed","Wed May 10 11:46:17 CST 2023","Wed May 10 11:46:17 CST 2023","335","api_test.testcase.test_person","test_person","TestPerson","","","获取人物工作经历",""
"passed","Wed May 10 11:35:31 CST 2023","Wed May 10 11:35:31 CST 2023","56","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","搜索有数据的企业","搜索企业,搜索结果与数据统计条数一致"
"passed","Wed May 10 11:46:23 CST 2023","Wed May 10 11:46:23 CST 2023","47","api_test.testcase.test_person","test_person","TestPerson","","","获取人物教育经历-V1接口",""
"passed","Wed May 10 11:37:10 CST 2023","Wed May 10 11:37:10 CST 2023","48","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","对外投资",""
"passed","Wed May 10 11:45:34 CST 2023","Wed May 10 11:45:34 CST 2023","52","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:15:55 CST 2023","Wed May 10 11:15:56 CST 2023","1069","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标搜索",""
"passed","Wed May 10 11:46:30 CST 2023","Wed May 10 11:46:30 CST 2023","50","api_test.testcase.test_person","test_person","TestPerson","","","获取人物新闻",""
"passed","Wed May 10 11:36:08 CST 2023","Wed May 10 11:36:08 CST 2023","41","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 11:35:37 CST 2023","Wed May 10 11:35:37 CST 2023","268","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业基本信息与搜索保持一致","校验企业介绍"
"passed","Wed May 10 11:36:23 CST 2023","Wed May 10 11:36:23 CST 2023","48","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","相似企业接口",""
"passed","Wed May 10 11:18:18 CST 2023","Wed May 10 11:18:19 CST 2023","1161","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标详情",""
"passed","Wed May 10 11:16:36 CST 2023","Wed May 10 11:16:37 CST 2023","1079","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标搜索",""
"passed","Wed May 10 11:18:41 CST 2023","Wed May 10 11:18:42 CST 2023","1151","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标详情",""
"passed","Wed May 10 11:36:04 CST 2023","Wed May 10 11:36:04 CST 2023","50","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v1接口",""
"passed","Wed May 10 11:36:13 CST 2023","Wed May 10 11:36:13 CST 2023","52","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 11:36:03 CST 2023","Wed May 10 11:36:03 CST 2023","46","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v1接口",""
"passed","Wed May 10 11:36:20 CST 2023","Wed May 10 11:36:20 CST 2023","49","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","相似企业接口",""
"passed","Wed May 10 10:56:38 CST 2023","Wed May 10 10:56:38 CST 2023","131","api_test.testcase.test_bid","test_bid_api","TestBid","","","中标联系人列表接口",""
"failed","Wed May 10 11:33:47 CST 2023","Wed May 10 11:33:48 CST 2023","377","api_test.testcase.test_company","test_company_data","TestDbCase","","","查询公司名称为空的数据",""
"passed","Wed May 10 11:36:05 CST 2023","Wed May 10 11:36:05 CST 2023","59","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v1接口",""
"passed","Wed May 10 11:46:24 CST 2023","Wed May 10 11:46:24 CST 2023","56","api_test.testcase.test_person","test_person","TestPerson","","","获取人物教育经历-V1接口",""
"passed","Wed May 10 11:36:10 CST 2023","Wed May 10 11:36:10 CST 2023","49","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"failed","Wed May 10 11:35:27 CST 2023","Wed May 10 11:35:27 CST 2023","66","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","搜索有数据的企业","搜索企业,搜索结果与数据统计条数一致"
"passed","Wed May 10 11:36:32 CST 2023","Wed May 10 11:36:33 CST 2023","60","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:45:10 CST 2023","Wed May 10 11:45:13 CST 2023","3204","api_test.testcase.test_person","test_person","TestPerson","","","人物搜索",""
"passed","Wed May 10 11:35:25 CST 2023","Wed May 10 11:35:25 CST 2023","67","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","搜索有数据的企业","搜索企业,搜索结果与数据统计条数一致"
